index,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp_x,Att_x,Cmp%_x,PrgP,Carries,PrgC,Att_x,Succ,SoTA,GA,Saves,Save%,PSxG,Cmp_y,Att_y,Cmp%_y,Att (GK),Thr,Launch%,AvgLen,Att_y,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Clr,Recov,home,game_id
1,Bernardo Silva,20.0,pt POR,LM,28-143,86,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,62.0,2.0,0.0,2.0,0.0,0.0,0.3,2.0,0.0,45.0,57.0,78.9,4.0,44.0,5.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,162
2,Ederson,31.0,br BRA,GK,29-136,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,100.0,0.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6,0.0,0.0,,18.0,4.0,0.0,20.4,0.0,,,8.0,0.0,0.0,2.0,21.0,0.0,0.0,1,162
3,Erling Haaland,9.0,no NOR,FW,22-163,90,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,16.0,0.0,0.0,0.0,0.6,0.6,0.0,1.0,0.0,7.0,12.0,58.3,0.0,10.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,4.0,1,162
4,Jack Grealish,10.0,eng ENG,LW,27-112,86,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,46.0,1.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,29.0,37.0,78.4,7.0,36.0,6.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,4.0,1,162
5,John Stones,5.0,eng ENG,CB,28-217,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,95.0,1.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,85.0,91.0,93.4,13.0,74.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,162
6,Julián Álvarez,19.0,ar ARG,LB,22-334,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,10.0,1,162
7,Kevin De Bruyne,17.0,be BEL,RM,31-186,90,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,78.0,1.0,1.0,0.0,0.2,0.2,0.5,8.0,0.0,50.0,71.0,70.4,10.0,50.0,4.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,4.0,1,162
8,Manuel Akanji,25.0,ch SUI,CB,27-165,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,82.0,82.0,100.0,5.0,60.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,4.0,1,162
9,Nathan Aké,6.0,nl NED,LB,27-316,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,96.0,103.0,93.2,11.0,67.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,8.0,1,162
10,Phil Foden,47.0,eng ENG,LW,22-217,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,20.0,55.0,0.0,13.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,3.0,1,162
11,Rico Lewis,82.0,eng ENG,RB,18-040,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,59.0,61.0,96.7,4.0,44.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1,162
12,Riyad Mahrez,26.0,dz ALG,RW,31-313,90,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,67.0,0.0,0.0,0.0,0.2,0.2,0.7,7.0,2.0,50.0,57.0,87.7,3.0,39.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,162
13,Rodri,16.0,es ESP,CM,26-192,90,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,119.0,4.0,1.0,1.0,0.5,0.5,0.3,5.0,0.0,90.0,105.0,85.7,12.0,77.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,162
14,İlkay Gündoğan,8.0,de GER,RB,32-068,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,9.0,88.9,2.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,8.0,43.0,1,162
0,15 Players,,,,,990,1.0,1.0,0.0,0.0,2.0,1.0,4.0,0.0,376.0,13.0,11.0,19.0,0.1,0.1,0.1,3.0,2.0,197.0,262.0,75.2,16.0,217.0,8.0,9.0,3.0,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0,162
1,Abdoulaye Doucouré,16.0,ml MLI,CB,29-364,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,162
2,Alex Iwobi,17.0,ng NGA,"CM,RM",26-242,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,19.0,94.7,0.0,22.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0,162
3,Amadou Onana,8.0,be BEL,CM,21-137,90,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,35.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,83.3,2.0,16.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0,162
4,Ben Godfrey,22.0,eng ENG,CB,24-350,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,25.0,29.0,86.2,3.0,27.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,4.0,0,162
5,Conor Coady,30.0,eng ENG,CB,29-309,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,25.0,88.0,0.0,22.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,162
6,Demarai Gray,11.0,jm JAM,"FW,LM",26-186,90,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,35.0,0.0,1.0,2.0,0.1,0.1,0.0,0.0,0.0,18.0,25.0,72.0,3.0,24.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,5.0,0,162
7,Dominic Calvert-Lewin,9.0,eng ENG,FW,25-290,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,57.1,2.0,10.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,7.0,6.0,0,162
8,Idrissa Gana Gueye,27.0,sn SEN,CM,33-096,77,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,2.0,2.0,0.0,0.0,0.1,3.0,2.0,18.0,20.0,90.0,3.0,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,11.0,3.0,0,162
9,James Tarkowski,2.0,eng ENG,CB,30-042,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,20.0,23.0,87.0,1.0,19.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4.0,2.0,0,162
10,Jordan Pickford,1.0,eng ENG,GK,28-299,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,32.0,37.5,0.0,16.0,0.0,0.0,0.0,3.0,1.0,2.0,66.7,1.2,5.0,24.0,20.8,27.0,1.0,70.4,52.0,5.0,100.0,69.2,24.0,1.0,4.2,0.0,5.5,0.0,6.0,0,162
11,Nathan Patterson,3.0,sct SCO,RB,21-076,69,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,75.0,1.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0,162
12,Neal Maupay,20.0,fr FRA,FW,26-139,21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,6.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,4.0,0,162
13,Séamus Coleman,23.0,ie IRL,RB,34-081,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,87.5,0.0,5.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,2.0,0,162
14,Tom Davies,26.0,eng ENG,CM,24-184,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,3.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0,162
15,Vitaliy Mykolenko,19.0,ua UKR,LB,23-216,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,22.0,59.1,0.0,16.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,36.0,41.0,0,162
0,14 Players,,,,,990,2.0,1.0,0.0,0.0,9.0,5.0,3.0,0.0,738.0,8.0,9.0,14.0,1.2,1.2,0.8,16.0,4.0,557.0,655.0,85.0,52.0,450.0,27.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,163
1,Adam Lallana,14.0,eng ENG,AM,34-235,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,8.0,15.0,53.3,0.0,12.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,163
2,Billy Gilmour,27.0,sct SCO,DM,21-203,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,86.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,76.0,80.0,95.0,12.0,52.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,7.0,1,163
3,Evan Ferguson,28.0,ie IRL,FW,18-073,31,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,5.0,8.0,62.5,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1,163
4,Jeremy Sarmiento,19.0,ec ECU,AM,20-198,30,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,4.0,7.0,57.1,3.0,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,163
5,Julio Enciso,20.0,py PAR,RW,18-342,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,83.3,1.0,5.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,163
6,Kaoru Mitoma,22.0,jp JPN,LW,25-225,90,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,63.0,0.0,1.0,3.0,0.3,0.3,0.0,1.0,0.0,38.0,48.0,79.2,1.0,44.0,6.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,163
7,Leandro Trossard,11.0,be BEL,FW,28-027,59,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,22.0,0.0,0.0,1.0,0.2,0.2,0.0,1.0,0.0,10.0,17.0,58.8,1.0,12.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,9.0,1,163
8,Levi Colwill,6.0,eng ENG,CB,19-308,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,98.0,104.0,94.2,4.0,74.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1,163
9,Lewis Dunk,5.0,eng ENG,CB,31-040,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,111.0,0.0,2.0,3.0,0.1,0.1,0.0,2.0,1.0,94.0,103.0,91.3,7.0,70.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,5.0,1,163
10,Pascal Groß,13.0,de GER,DM,31-199,90,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,82.0,2.0,0.0,1.0,0.2,0.2,0.5,3.0,1.0,65.0,76.0,85.5,8.0,39.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,6.0,1,163
11,Pervis Estupiñán,30.0,ec ECU,LB,24-344,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,61.0,75.0,81.3,5.0,45.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,8.0,1,163
12,Robert Sánchez,1.0,es ESP,GK,25-043,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,34.0,76.5,0.0,24.0,0.0,0.0,0.0,7.0,4.0,3.0,42.9,3.2,2.0,9.0,22.2,31.0,3.0,29.0,27.3,3.0,0.0,16.0,5.0,0.0,0.0,2.0,17.5,0.0,4.0,1,163
13,Solly March,7.0,eng ENG,RW,28-164,75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,33.0,0.0,1.0,0.0,0.0,0.0,0.1,2.0,0.0,19.0,27.0,70.4,3.0,23.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1,163
14,Tariq Lamptey,2.0,gh GHA,RB,22-092,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,4.0,2.0,3.0,0.0,0.0,0.1,2.0,0.0,48.0,55.0,87.3,7.0,33.0,4.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,6.0,48.0,1,163
0,15 Players,,,,,990,4.0,1.0,0.0,0.0,14.0,7.0,3.0,0.0,416.0,19.0,9.0,5.0,3.0,3.0,1.2,22.0,6.0,225.0,310.0,72.6,29.0,223.0,16.0,10.0,5.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0,163
1,Aaron Ramsdale,1.0,eng ENG,GK,24-231,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,37.0,37.8,0.0,21.0,0.0,0.0,0.0,5.0,2.0,3.0,60.0,2.2,4.0,25.0,16.0,31.0,3.0,61.3,46.7,6.0,100.0,67.0,17.0,2.0,11.8,0.0,2.8,0.0,2.0,0,163
2,Ben White,4.0,eng ENG,RB,25-084,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,75.0,1.0,7.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,3.0,0,163
3,Bukayo Saka,7.0,eng ENG,"RW,CM",21-117,90,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,34.0,4.0,2.0,1.0,0.4,0.4,0.1,1.0,0.0,9.0,19.0,47.4,1.0,10.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,4.0,0,163
4,Eddie Nketiah,14.0,eng ENG,FW,23-215,90,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,34.0,2.0,0.0,1.0,0.8,0.8,0.0,1.0,1.0,19.0,24.0,79.2,2.0,24.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0,163
5,Gabriel Magalhães,6.0,br BRA,CB,25-012,90,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,34.0,0.0,1.0,1.0,0.4,0.4,0.0,1.0,0.0,22.0,28.0,78.6,1.0,17.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,163
6,Gabriel Martinelli,11.0,br BRA,"LW,FW",21-196,90,1.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,37.0,2.0,0.0,0.0,0.6,0.6,0.0,3.0,2.0,16.0,24.0,66.7,1.0,27.0,8.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,6.0,0,163
7,Granit Xhaka,34.0,ch SUI,"LM,CM",30-095,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,0.1,2.0,1.0,26.0,29.0,89.7,2.0,21.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0,163
8,Kieran Tierney,3.0,sct SCO,LB,25-209,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,66.7,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,6.0,0,163
9,Martin Ødegaard,8.0,no NOR,RM,24-014,86,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,42.0,1.0,0.0,0.0,0.1,0.1,0.8,6.0,2.0,29.0,36.0,80.6,7.0,27.0,2.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0,163
10,Mohamed Elneny,25.0,eg EGY,CM,30-173,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,6.0,0,163
11,Oleksandr Zinchenko,35.0,ua UKR,LB,26-016,59,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,43.0,2.0,1.0,0.0,0.5,0.5,0.0,3.0,0.0,31.0,34.0,91.2,6.0,25.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,9.0,5.0,0,163
12,Rob Holding,16.0,eng ENG,"CB,RM",27-102,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0,163
13,Takehiro Tomiyasu,18.0,jp JPN,RB,24-056,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,80.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0,163
14,Thomas Partey,5.0,gh GHA,CM,29-201,73,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,33.0,2.0,0.0,0.0,0.2,0.2,0.1,5.0,0.0,20.0,27.0,74.1,8.0,18.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0,163
15,William Saliba,12.0,fr FRA,CB,21-282,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,2.0,1.0,1.0,0.1,0.1,0.0,0.0,0.0,19.0,24.0,79.2,0.0,18.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,24.0,44.0,0,163
0,16 Players,,,,,990,0.0,0.0,0.0,0.0,6.0,1.0,4.0,0.0,715.0,14.0,11.0,13.0,0.7,0.7,0.6,11.0,0.0,524.0,627.0,83.6,45.0,503.0,24.0,10.0,5.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1,164
1,Ben Davies,33.0,wls WAL,CB,29-252,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,76.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,67.0,83.6,9.0,50.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,5.0,1,164
2,Bryan Gil,11.0,es ESP,RW,21-324,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,2.0,0.0,0.0,0.1,1.0,0.0,15.0,22.0,68.2,1.0,20.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,164
3,Clément Lenglet,34.0,fr FRA,CB,27-198,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,82.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,63.0,71.0,88.7,4.0,61.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1,164
4,Cristian Romero,17.0,ar ARG,CB,24-249,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,91.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,84.0,95.2,7.0,73.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,4.0,1,164
5,Djed Spence,24.0,eng ENG,RW,22-145,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,4.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,164
6,Emerson,12.0,br BRA,RM,23-352,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,14.0,85.7,2.0,9.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,5.0,1,164
7,Harry Kane,10.0,eng ENG,FW,29-157,90,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,30.0,1.0,0.0,1.0,0.3,0.3,0.0,0.0,0.0,13.0,21.0,61.9,1.0,19.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,3.0,1,164
8,Hugo Lloris,1.0,fr FRA,GK,36-006,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,100.0,0.0,8.0,0.0,0.0,0.0,4.0,2.0,2.0,50.0,0.8,1.0,1.0,100.0,10.0,3.0,0.0,23.1,4.0,25.0,25.8,6.0,0.0,0.0,1.0,12.3,0.0,6.0,1,164
9,Ivan Perišić,14.0,hr CRO,"LM,RW",33-333,87,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,3.0,1.0,1.0,0.2,0.2,0.1,1.0,0.0,31.0,50.0,62.0,4.0,33.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,164
10,Matt Doherty,2.0,ie IRL,RM,30-350,79,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,0.0,0.0,1.0,0.1,0.1,0.0,1.0,0.0,48.0,51.0,94.1,3.0,38.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,0.0,3.0,1,164
11,Oliver Skipp,4.0,eng ENG,CM,22-107,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,90.9,0.0,7.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,164
12,Pape Matar Sarr,29.0,sn SEN,CM,20-109,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,100.0,3.0,11.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,4.0,1,164
13,Pierre Højbjerg,5.0,dk DEN,CM,27-149,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,3.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,66.0,77.0,85.7,4.0,66.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,7.0,1,164
14,Ryan Sessegnon,19.0,eng ENG,LM,22-228,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,45.5,0.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,10.0,1,164
15,Son Heung-min,7.0,kr KOR,LW,30-177,90,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,51.0,3.0,0.0,2.0,0.1,0.1,0.2,1.0,0.0,29.0,39.0,74.4,3.0,34.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,164
16,Yves Bissouma,38.0,ml MLI,CM,26-124,79,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,81.0,0.0,1.0,1.0,0.0,0.0,0.2,1.0,0.0,67.0,78.0,85.9,4.0,62.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,9.0,55.0,1,164
0,16 Players,,,,,990,2.0,2.0,0.0,0.0,13.0,4.0,3.0,0.0,557.0,18.0,13.0,15.0,1.0,1.0,0.8,23.0,4.0,346.0,437.0,79.2,19.0,351.0,12.0,15.0,5.0,,,,,,,,,,,,,,,,,,,,,2.0,3.0,0,164
1,Ashley Young,18.0,eng ENG,"RB,CB",37-176,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,54.0,75.9,4.0,36.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0,164
2,Boubacar Kamara,44.0,fr FRA,"CM,DM",23-039,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,46.0,55.0,83.6,3.0,42.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0,164
3,Calum Chambers,16.0,eng ENG,"CM,AM",27-346,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,57.1,1.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,6.0,0,164
4,Danny Ings,9.0,eng ENG,"FW,CB",30-162,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,5.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0,164
