index,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp_x,Att_x,Cmp%_x,PrgP,Carries,PrgC,Att_x,Succ,SoTA,GA,Saves,Save%,PSxG,Cmp_y,Att_y,Cmp%_y,Att (GK),Thr,Launch%,AvgLen,Att_y,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Clr,Recov,xA,xGC,home,game_id
11,Nick Pope,29.0,eng ENG,GK,25-325,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,14,32,43.8,0,9,0,0,0,4.0,0.0,4.0,100.0,0.6,8.0,26.0,30.8,23.0,6.0,73.9,51.3,9.0,100.0,67.8,22.0,2.0,9.1,0.0,5.8,8,2,0.0,1.7000000000000002,0,291
12,Sam Vokes,9.0,wls WAL,FW,28-140,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,1.7000000000000002,0,291
13,Stephen Ward,23.0,ie IRL,LB,32-202,90,0,0,0,0,0,0,0,0,66,1,1,0,0.0,0.0,0.0,0,0,42,58,72.4,2,27,3,2,1,,,,,,,,,,,,,,,,,,,,,43,36,1.0,1.7000000000000002,0,291
0,14 Players,,,,,990,0,0,0,0,30,4,2,0,883,10,7,3,1.4,1.4,1.2,58,0,658,783,84.0,104,571,55,13,7,,,,,,,,,,,,,,,,,,,,,0,3,0.0,0.0,1,292
1,Aaron Mooy,10.0,au AUS,DM,27-176,68,0,0,0,0,1,0,0,0,102,0,0,0,0.0,0.0,0.1,6,0,73,100,73.0,13,83,3,0,0,,,,,,,,,,,,,,,,,,,,,0,5,0.1,0.0,1,292
2,Alex Pritchard,21.0,eng ENG,AM,24-311,64,0,0,0,0,4,0,0,0,49,0,0,0,0.2,0.2,0.1,7,0,34,38,89.5,2,36,1,2,1,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,1,292
3,Christopher Schindler,26.0,de GER,CB,27-315,90,0,0,0,0,1,0,0,0,87,0,0,0,0.1,0.1,0.0,0,0,77,80,96.3,13,53,2,0,0,,,,,,,,,,,,,,,,,,,,,0,2,0.3,0.0,1,292
4,Collin Quaner,23.0,de GER,RW,26-265,26,0,0,0,0,0,0,1,0,11,0,0,0,0.0,0.0,0.1,4,0,8,11,72.7,0,10,3,0,0,,,,,,,,,,,,,,,,,,,,,0,3,0.1,0.0,1,292
5,Danny Williams,19.0,us USA,DM,29-002,22,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,1,0,12,14,85.7,2,11,2,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,1,292
6,Florent Hadergjonaj,33.0,xk KVX,RB,23-222,90,0,0,0,0,1,0,1,0,111,0,1,0,0.0,0.0,0.3,11,0,76,101,75.2,10,60,1,2,1,,,,,,,,,,,,,,,,,,,,,0,3,0.1,0.0,1,292
7,Jonas Lössl,1.0,dk DEN,GK,29-037,90,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,0,0,15,18,83.3,0,9,0,0,0,0.0,0.0,0.0,,0.0,1.0,3.0,33.3,16.0,4.0,18.8,31.5,2.0,0.0,30.0,3.0,1.0,33.3,2.0,25.3,0,0,0.0,0.0,1,292
8,Jonathan Hogg,6.0,eng ENG,DM,29-094,90,0,0,0,0,3,0,0,0,127,1,2,1,0.2,0.2,0.1,5,0,112,117,95.7,29,91,2,0,0,,,,,,,,,,,,,,,,,,,,,0,8,0.1,0.0,1,292
9,Laurent Depoitre,20.0,be BEL,LW,29-093,13,0,0,0,0,1,0,0,0,12,0,0,0,0.1,0.1,0.0,0,0,5,8,62.5,0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,2,4,0.1,0.0,1,292
10,Mathias Jørgensen,25.0,dk DEN,CB,27-321,90,0,0,0,0,0,0,0,0,87,3,1,0,0.0,0.0,0.0,2,0,74,82,90.2,15,51,2,0,0,,,,,,,,,,,,,,,,,,,,,4,9,0.0,0.0,1,292
11,Rajiv van La Parra,17.0,nl NED,LW,26-279,77,0,0,0,0,2,0,0,0,77,3,0,0,0.1,0.1,0.1,6,0,47,64,73.4,4,61,14,7,4,,,,,,,,,,,,,,,,,,,,,2,7,0.0,0.0,1,292
12,Scott Malone,3.0,eng ENG,LB,26-350,90,0,0,0,0,1,0,0,0,105,3,3,0,0.0,0.0,0.1,8,0,77,92,83.7,10,53,19,1,0,,,,,,,,,,,,,,,,,,,,,2,5,0.4,0.0,1,292
13,Steve Mounié,24.0,bj BEN,FW,23-162,90,0,0,0,0,8,3,0,0,30,0,0,0,0.4,0.4,0.1,1,0,17,20,85.0,0,17,1,1,1,,,,,,,,,,,,,,,,,,,,,0,2,0.0,0.0,1,292
14,Tom Ince,22.0,eng ENG,"RW,AM",26-039,90,0,0,0,0,8,1,0,0,52,0,0,2,0.4,0.4,0.2,7,0,31,38,81.6,6,30,5,0,0,,,,,,,,,,,,,,,,,,,,,10,51,1.4,0.0,1,292
0,13 Players,,,,,910,0,0,0,0,0,0,3,1,341,17,13,16,0.0,0.0,0.0,0,0,101,194,52.1,3,94,2,9,5,,,,,,,,,,,,,,,,,,,,,0,0,0.0,2.9,0,292
1,Alfie Mawson,6.0,eng ENG,CB,24-050,90,0,0,0,0,0,0,1,0,30,0,1,3,0.0,0.0,0.0,0,0,4,11,36.4,0,8,0,0,0,,,,,,,,,,,,,,,,,,,,,4,7,0.0,2.9,0,292
2,André Ayew,19.0,gh GHA,RM,28-083,72,0,0,0,0,0,0,1,0,28,2,0,2,0.0,0.0,0.0,0,0,15,19,78.9,0,13,0,2,2,,,,,,,,,,,,,,,,,,,,,3,2,0.1,2.9,0,292
3,Andy King,24.0,wls WAL,CM,29-132,90,0,0,0,0,0,0,0,0,21,1,1,0,0.0,0.0,0.0,0,0,9,14,64.3,2,7,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,2.9,0,292
4,Federico Fernández,33.0,ar ARG,CB,29-017,90,0,0,0,0,0,0,0,0,27,0,0,2,0.0,0.0,0.0,0,0,3,8,37.5,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,3,5,0.0,2.9,0,292
5,Jordan Ayew,18.0,gh GHA,FW,26-180,10,0,0,0,0,0,0,0,1,5,0,0,1,0.0,0.0,0.0,0,0,2,2,100.0,0,3,0,1,0,,,,,,,,,,,,,,,,,,,,,0,7,0.0,2.9,0,292
6,Ki Sung-yueng,4.0,kr KOR,CM,29-045,88,0,0,0,0,0,0,0,0,28,4,4,1,0.0,0.0,0.0,0,0,8,14,57.1,0,7,0,0,0,,,,,,,,,,,,,,,,,,,,,0,3,0.0,2.9,0,292
7,Kyle Naughton,26.0,eng ENG,RB,29-113,90,0,0,0,0,0,0,0,0,47,4,2,2,0.0,0.0,0.0,0,0,16,27,59.3,0,11,0,2,1,,,,,,,,,,,,,,,,,,,,,6,5,0.0,2.9,0,292
8,Martin Olsson,16.0,se SWE,LB,29-297,90,0,0,0,0,0,0,1,0,33,1,3,0,0.0,0.0,0.0,0,0,11,22,50.0,0,7,0,1,1,,,,,,,,,,,,,,,,,,,,,12,2,0.0,2.9,0,292
9,Mike van der Hoorn,5.0,nl NED,CB,25-146,90,0,0,0,0,0,0,0,0,38,0,1,3,0.0,0.0,0.0,0,0,8,14,57.1,0,9,0,0,0,,,,,,,,,,,,,,,,,,,,,15,1,0.0,2.9,0,292
10,Sam Clucas,17.0,eng ENG,LM,27-166,90,0,0,0,0,0,0,0,0,35,3,1,2,0.0,0.0,0.0,0,0,6,21,28.6,0,10,1,2,1,,,,,,,,,,,,,,,,,,,,,17,5,0.0,2.9,0,292
11,Tammy Abraham,10.0,eng ENG,FW,20-159,18,0,0,0,0,0,0,0,0,9,1,0,0,0.0,0.0,0.0,0,0,1,4,25.0,0,6,0,1,0,,,,,,,,,,,,,,,,,,,,,12,3,0.0,2.9,0,292
12,Tom Carroll,14.0,eng ENG,LM,25-286,2,0,0,0,0,0,0,0,0,4,1,0,0,0.0,0.0,0.0,0,0,2,2,100.0,1,2,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,2.9,0,292
13,Łukasz Fabiański,1.0,pl POL,GK,32-326,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,16,36,44.4,0,10,0,0,0,4.0,0.0,4.0,100.0,0.5,14.0,34.0,41.2,17.0,0.0,94.1,53.7,19.0,94.7,62.5,53.0,2.0,3.8,0.0,6.2,72,40,0.1,2.9,0,292
0,14 Players,,,,,990,3,3,0,0,7,5,0,0,461,15,16,11,1.3,1.3,1.3,12,6,219,346,63.3,22,197,9,14,8,,,,,,,,,,,,,,,,,,,,,0,2,0.5,0.7,1,293
1,Ayoze Pérez,17.0,es ESP,FW,24-224,90,0,0,0,0,2,1,0,0,37,0,2,1,0.1,0.1,0.0,2,2,16,25,64.0,1,26,2,0,0,,,,,,,,,,,,,,,,,,,,,2,4,0.0,0.7,1,293
2,Christian Atsu,30.0,gh GHA,LM,26-059,13,0,0,0,0,0,0,0,0,7,1,0,0,0.0,0.0,0.0,0,0,5,6,83.3,1,3,1,2,1,,,,,,,,,,,,,,,,,,,,,0,3,0.0,0.7,1,293
3,DeAndre Yedlin,22.0,us USA,RB,24-244,90,0,0,0,0,0,0,0,0,49,3,3,2,0.0,0.0,0.1,1,0,31,38,81.6,1,12,0,1,1,,,,,,,,,,,,,,,,,,,,,1,4,0.0,0.7,1,293
4,Dwight Gayle,9.0,eng ENG,FW,27-144,68,0,1,0,0,1,1,0,0,24,0,1,0,0.0,0.0,0.6,1,1,14,20,70.0,1,14,1,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.7,1,293
5,Florian Lejeune,20.0,fr FRA,CB,26-294,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,16,25,64.0,2,13,0,0,0,,,,,,,,,,,,,,,,,,,,,0,3,0.0,0.7,1,293
6,Jamaal Lascelles,6.0,eng ENG,CB,24-119,90,0,0,0,0,0,0,0,0,45,1,1,0,0.0,0.0,0.0,0,0,21,30,70.0,2,14,0,1,1,,,,,,,,,,,,,,,,,,,,,0,9,0.3,0.7,1,293
7,Jonjo Shelvey,8.0,eng ENG,CM,26-011,82,0,2,0,0,0,0,0,0,54,3,0,0,0.0,0.0,0.4,3,2,22,51,43.1,7,26,1,4,3,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.7,1,293
8,Joselu,21.0,es ESP,FW,27-348,22,0,0,0,0,0,0,0,0,19,1,1,0,0.0,0.0,0.0,0,0,8,11,72.7,0,12,0,0,0,,,,,,,,,,,,,,,,,,,,,3,4,0.0,0.7,1,293
9,Kenedy,15.0,br BRA,LM,22-030,77,2,0,0,0,3,2,0,0,21,0,2,0,1.1,1.1,0.1,1,0,8,12,66.7,2,14,1,1,1,,,,,,,,,,,,,,,,,,,,,7,4,0.0,0.7,1,293
10,Martin Dúbravka,12.0,sk SVK,GK,29-054,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,0,0,15,37,40.5,0,18,0,0,0,2.0,0.0,2.0,100.0,0.1,11.0,32.0,34.4,23.0,3.0,82.6,47.9,14.0,92.9,61.9,20.0,3.0,15.0,2.0,12.7,9,5,0.0,0.7,1,293
11,Matt Ritchie,11.0,sct SCO,RM,28-181,90,1,0,0,0,1,1,0,0,41,0,1,2,0.1,0.1,0.0,2,0,19,31,61.3,1,18,2,2,0,,,,,,,,,,,,,,,,,,,,,13,8,0.0,0.7,1,293
12,Mikel Merino,23.0,es ESP,CM,21-261,8,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,5,6,83.3,2,5,0,0,0,,,,,,,,,,,,,,,,,,,,,2,3,0.0,0.7,1,293
13,Mohamed Diamé,10.0,sn SEN,CM,30-269,90,0,0,0,0,0,0,0,0,36,4,4,2,0.0,0.0,0.0,1,0,18,23,78.3,1,13,0,2,1,,,,,,,,,,,,,,,,,,,,,1,0,0.0,0.7,1,293
14,Paul Dummett,3.0,wls WAL,LB,26-165,90,0,0,0,0,0,0,0,0,46,2,1,4,0.0,0.0,0.0,1,1,21,31,67.7,1,9,1,0,0,,,,,,,,,,,,,,,,,,,,,38,49,0.9,0.7,1,293
0,14 Players,,,,,990,0,0,0,0,6,2,2,0,654,14,4,6,0.3,0.3,0.3,12,0,425,583,72.9,44,395,14,15,10,,,,,,,,,,,,,,,,,,,,,1,4,0.0,2.6000000000000005,0,293
1,Alex McCarthy,13.0,eng ENG,GK,28-097,90,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0,0,17,25,68.0,0,15,0,0,0,5.0,3.0,2.0,40.0,2.9,4.0,12.0,33.3,17.0,6.0,29.4,28.8,8.0,87.5,56.5,7.0,0.0,0.0,0.0,,1,1,0.0,2.6000000000000005,0,293
2,Cédric Soares,2.0,pt POR,RB,26-191,90,0,0,0,0,1,0,0,0,89,2,1,0,0.0,0.0,0.0,0,0,54,79,68.4,5,48,2,1,0,,,,,,,,,,,,,,,,,,,,,0,3,0.0,2.6000000000000005,0,293
3,Dušan Tadić,11.0,rs SRB,AM,29-110,45,0,0,0,0,0,0,0,0,27,2,0,2,0.0,0.0,0.0,1,0,16,21,76.2,5,15,0,0,0,,,,,,,,,,,,,,,,,,,,,1,8,0.1,2.6000000000000005,0,293
4,Guido Carrillo,9.0,ar ARG,FW,26-289,65,0,0,0,0,1,1,0,0,26,0,0,1,0.1,0.1,0.0,1,0,13,22,59.1,1,17,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0.0,2.6000000000000005,0,293
5,Jack Stephens,5.0,eng ENG,CB,24-042,90,0,0,0,0,1,0,1,0,67,1,0,1,0.1,0.1,0.0,0,0,46,57,80.7,1,36,0,0,0,,,,,,,,,,,,,,,,,,,,,2,1,0.0,2.6000000000000005,0,293
6,James Ward-Prowse,16.0,eng ENG,"CM,RW",23-129,90,0,0,0,0,0,0,0,0,61,3,0,0,0.0,0.0,0.1,2,0,38,56,67.9,7,35,0,0,0,,,,,,,,,,,,,,,,,,,,,0,4,0.0,2.6000000000000005,0,293
7,Josh Sims,39.0,eng ENG,RM,20-347,45,0,0,0,0,2,1,0,0,21,0,0,0,0.1,0.1,0.1,3,0,15,17,88.2,0,18,2,2,1,,,,,,,,,,,,,,,,,,,,,0,3,0.2,2.6000000000000005,0,293
8,Manolo Gabbiadini,20.0,it ITA,FW,26-104,25,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,0,0,8,12,66.7,2,9,0,2,1,,,,,,,,,,,,,,,,,,,,,0,10,0.0,2.6000000000000005,0,293
9,Mario Lemina,18.0,ga GAB,DM,24-190,45,0,0,0,0,0,0,0,0,26,1,1,1,0.0,0.0,0.0,0,0,20,22,90.9,1,21,0,0,0,,,,,,,,,,,,,,,,,,,,,0,5,0.0,2.6000000000000005,0,293
10,Nathan Redmond,22.0,eng ENG,"LM,LW",24-004,90,0,0,0,0,0,0,0,0,51,2,1,0,0.0,0.0,0.0,0,0,29,41,70.7,3,40,3,5,4,,,,,,,,,,,,,,,,,,,,,2,9,0.0,2.6000000000000005,0,293
11,Pierre Højbjerg,23.0,dk DEN,"CM,DM",22-217,90,0,0,0,0,0,0,0,0,75,2,0,0,0.0,0.0,0.0,1,0,59,73,80.8,6,49,2,1,1,,,,,,,,,,,,,,,,,,,,,3,1,0.0,2.6000000000000005,0,293
12,Ryan Bertrand,21.0,eng ENG,LB,28-217,90,0,0,0,0,1,0,0,0,77,0,1,1,0.1,0.1,0.0,0,0,52,73,71.2,6,34,3,0,0,,,,,,,,,,,,,,,,,,,,,3,4,0.0,2.6000000000000005,0,293
13,Shane Long,7.0,ie IRL,FW,31-047,45,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.1,3,0,5,12,41.7,0,10,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,2.6000000000000005,0,293
14,Wesley Hoedt,6.0,nl NED,CB,24-004,90,0,0,0,0,0,0,1,0,76,1,0,0,0.0,0.0,0.0,1,0,53,73,72.6,7,48,2,3,3,,,,,,,,,,,,,,,,,,,,,13,54,0.5,2.6000000000000005,0,293
0,14 Players,,,,,990,1,1,0,1,12,2,0,0,573,9,8,6,1.5,0.7,0.5,24,2,362,486,74.5,31,347,14,8,7,,,,,,,,,,,,,,,,,,,,,1,5,0.0,0.6000000000000001,1,294
1,Cenk Tosun,14.0,tr TUR,FW,26-276,90,1,0,0,0,1,1,0,0,38,0,0,0,0.1,0.1,0.1,4,0,24,30,80.0,0,28,1,1,1,,,,,,,,,,,,,,,,,,,,,1,8,0.0,0.6000000000000001,1,294
2,Davy Klaassen,20.0,nl NED,CM,25-017,7,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,1,4,0,0,0,,,,,,,,,,,,,,,,,,,,,1,2,0.0,0.6000000000000001,1,294
3,Dominic Calvert-Lewin,29.0,eng ENG,"RM,AM",20-359,18,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,2,0,2,2,100.0,0,5,0,1,1,,,,,,,,,,,,,,,,,,,,,0,4,0.1,0.6000000000000001,1,294
4,Gylfi Sigurðsson,18.0,is ISL,"AM,LM",28-183,90,0,0,0,0,1,0,0,0,55,1,0,2,0.0,0.0,0.2,3,0,26,49,53.1,6,25,0,1,1,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.6000000000000001,1,294
5,Jordan Pickford,1.0,eng ENG,GK,24-003,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,19,31,61.3,0,18,0,0,0,4.0,0.0,4.0,100.0,0.6,9.0,20.0,45.0,23.0,1.0,52.2,40.9,8.0,100.0,73.5,10.0,0.0,0.0,1.0,12.3,0,6,0.3,0.6000000000000001,1,294
6,Leighton Baines,3.0,eng ENG,LB,33-089,90,0,1,0,0,0,0,0,0,68,1,0,1,0.0,0.0,0.1,8,2,55,62,88.7,3,35,1,1,1,,,,,,,,,,,,,,,,,,,,,1,7,0.0,0.6000000000000001,1,294
7,Mason Holgate,30.0,jm JAM,CB,21-139,13,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,6,7,85.7,0,5,0,0,0,,,,,,,,,,,,,,,,,,,,,0,3,0.0,0.6000000000000001,1,294
8,Michael Keane,4.0,eng ENG,CB,25-058,90,0,0,0,0,0,0,0,0,48,0,0,0,0.0,0.0,0.0,1,0,37,44,84.1,6,32,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.6000000000000001,1,294
9,Phil Jagielka,6.0,eng ENG,CB,35-205,90,0,0,0,0,1,1,0,0,67,1,3,1,0.1,0.1,0.0,0,0,40,56,71.4,0,36,1,0,0,,,,,,,,,,,,,,,,,,,,,3,4,0.1,0.6000000000000001,1,294
10,Séamus Coleman,23.0,ie IRL,RB,29-150,90,0,0,0,0,1,0,0,0,57,1,0,1,0.1,0.1,0.0,1,0,36,47,76.6,3,22,0,0,0,,,,,,,,,,,,,,,,,,,,,4,0,0.0,0.6000000000000001,1,294
11,Theo Walcott,11.0,eng ENG,RW,28-359,72,0,0,0,0,0,0,0,0,36,1,0,1,0.0,0.0,0.0,0,0,17,27,63.0,0,27,5,2,1,,,,,,,,,,,,,,,,,,,,,6,5,0.0,0.6000000000000001,1,294
12,Tom Davies,26.0,eng ENG,"DM,CM",19-253,83,0,0,0,0,2,0,0,0,41,0,1,0,0.1,0.1,0.0,1,0,32,35,91.4,3,37,1,0,0,,,,,,,,,,,,,,,,,,,,,4,3,0.0,0.6000000000000001,1,294
13,Wayne Rooney,10.0,eng ENG,"DM,CM",32-137,90,0,0,0,1,2,0,0,0,75,2,4,0,0.8,0.0,0.1,3,0,54,65,83.1,8,47,0,0,0,,,,,,,,,,,,,,,,,,,,,0,3,0.0,0.6000000000000001,1,294
14,Yannick Bolasie,7.0,cd COD,LW,28-290,77,0,0,0,0,4,0,0,0,40,2,0,0,0.4,0.4,0.0,1,0,10,26,38.5,1,26,5,2,2,,,,,,,,,,,,,,,,,,,,,21,50,0.6,0.6000000000000001,1,294
0,14 Players,,,,,979,0,0,0,0,10,4,1,1,437,14,8,9,0.3,0.3,0.2,14,0,205,336,61.0,15,162,4,2,2,,,,,,,,,,,,,,,,,,,,,1,1,0.0,3.1,0,294
1,Anthony Knockaert,11.0,fr FRA,RM,26-110,79,0,0,0,0,1,0,0,1,36,0,0,3,0.0,0.0,0.0,3,0,17,28,60.7,2,20,2,1,1,,,,,,,,,,,,,,,,,,,,,0,2,0.0,3.1,0,294
2,Beram Kayal,7.0,il ISR,CM,29-312,68,0,0,0,0,0,0,0,0,26,1,0,1,0.0,0.0,0.0,0,0,16,20,80.0,1,14,0,0,0,,,,,,,,,,,,,,,,,,,,,0,4,0.0,3.1,0,294
3,Davy Pröpper,24.0,nl NED,CM,26-189,90,0,0,0,0,1,1,0,0,41,5,2,1,0.0,0.0,0.0,3,0,21,28,75.0,3,10,0,0,0,,,,,,,,,,,,,,,,,,,,,2,2,0.0,3.1,0,294
4,Ezequiel Schelotto,21.0,it ITA,RB,28-291,90,0,0,0,0,0,0,1,0,46,1,1,1,0.0,0.0,0.0,0,0,22,38,57.9,1,14,1,0,0,,,,,,,,,,,,,,,,,,,,,3,3,0.0,3.1,0,294
5,Gaëtan Bong,3.0,cm CMR,LB,29-319,81,0,0,0,0,0,0,0,0,42,1,0,0,0.0,0.0,0.0,1,0,17,32,53.1,1,11,1,0,0,,,,,,,,,,,,,,,,,,,,,2,6,0.0,3.1,0,294
6,Glenn Murray,17.0,eng ENG,FW,34-166,76,0,0,0,0,2,2,0,0,28,0,0,0,0.1,0.1,0.0,0,0,6,20,30.0,0,14,0,0,0,,,,,,,,,,,,,,,,,,,,,0,2,0.0,3.1,0,294
7,José Izquierdo,19.0,co COL,LM,25-246,90,0,0,0,0,0,0,0,0,25,1,1,0,0.0,0.0,0.0,0,0,11,19,57.9,0,11,0,0,0,,,,,,,,,,,,,,,,,,,,,0,6,0.0,3.1,0,294
8,Jürgen Locadia,25.0,cw CUW,"FW,CM",24-123,22,0,0,0,0,2,0,0,0,8,1,0,0,0.1,0.1,0.0,1,0,1,4,25.0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,5,0,0.0,3.1,0,294
9,Leonardo Ulloa,16.0,ar ARG,FW,31-227,14,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.1,2,0,6,8,75.0,1,5,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,3.1,0,294
10,Lewis Dunk,5.0,eng ENG,CB,26-109,90,0,0,0,0,0,0,0,0,46,2,3,0,0.0,0.0,0.1,1,0,26,33,78.8,1,12,0,0,0,,,,,,,,,,,,,,,,,,,,,7,6,0.1,3.1,0,294
11,Markus Suttner,29.0,at AUT,LB,30-328,9,0,0,0,0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,1,0,1,2,50.0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,12,2,0.0,3.1,0,294
12,Mathew Ryan,1.0,au AUS,GK,25-336,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0,0,15,36,41.7,0,11,0,0,0,3.0,2.0,1.0,33.3,1.5,10.0,31.0,32.3,23.0,4.0,78.3,51.6,13.0,100.0,62.7,25.0,0.0,0.0,0.0,4.5,5,3,0.0,3.1,0,294
13,Pascal Groß,13.0,de GER,"FW,CM",26-268,90,0,0,0,0,3,1,0,0,46,2,0,0,0.1,0.1,0.0,2,0,30,41,73.2,5,20,0,1,1,,,,,,,,,,,,,,,,,,,,,2,0,0.0,3.1,0,294
14,Shane Duffy,22.0,ie IRL,CB,26-068,90,0,0,0,0,0,0,0,0,42,0,1,3,0.0,0.0,0.0,0,0,16,27,59.3,0,15,0,0,0,,,,,,,,,,,,,,,,,,,,,39,37,0.2,3.1,0,294
0,14 Players,,,,,990,1,1,0,0,6,2,1,0,516,17,7,14,0.3,0.3,0.2,9,2,289,417,69.3,38,231,16,16,8,,,,,,,,,,,,,,,,,,,,,1,0,0.0,4.2,1,295
1,Ahmed Hegazi,26.0,eg EGY,CB,27-044,90,0,0,0,0,0,0,0,0,35,2,0,3,0.0,0.0,0.0,0,0,20,29,69.0,2,17,0,0,0,,,,,,,,,,,,,,,,,,,,,3,4,0.0,4.2,1,295
2,Allan Nyom,2.0,cm CMR,RB,29-304,90,0,0,0,0,0,0,0,0,65,1,0,1,0.0,0.0,0.0,2,1,40,57,70.2,6,21,4,1,1,,,,,,,,,,,,,,,,,,,,,1,1,0.0,4.2,1,295
3,Ben Foster,1.0,eng ENG,GK,34-341,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,13,29,44.8,0,12,0,0,0,6.0,4.0,2.0,33.3,2.7,6.0,22.0,27.3,19.0,3.0,63.2,44.6,10.0,100.0,73.3,12.0,0.0,0.0,4.0,24.8,1,5,0.2,4.2,1,295
4,Chris Brunt,11.0,nir NIR,LM,33-086,90,0,0,0,0,2,0,0,0,54,0,3,0,0.1,0.1,0.0,0,0,34,48,70.8,4,24,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,4.2,1,295
5,Craig Dawson,25.0,eng ENG,CB,27-308,90,0,0,0,0,0,0,0,0,43,0,3,1,0.0,0.0,0.0,0,0,22,32,68.8,2,12,0,0,0,,,,,,,,,,,,,,,,,,,,,1,6,0.0,4.2,1,295
6,Grzegorz Krychowiak,20.0,pl POL,RM,28-040,58,0,0,0,0,2,1,0,0,48,2,0,0,0.1,0.1,0.1,2,0,30,42,71.4,6,29,1,0,0,,,,,,,,,,,,,,,,,,,,,1,10,0.0,4.2,1,295
7,Hal Robson-Kanu,4.0,wls WAL,RW,28-293,8,0,0,0,0,0,0,0,0,4,0,0,1,0.0,0.0,0.0,0,0,2,3,66.7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,2,0.1,4.2,1,295
8,Jake Livermore,8.0,eng ENG,CM,28-116,90,0,0,0,0,0,0,1,0,45,3,0,2,0.0,0.0,0.0,1,0,30,36,83.3,7,18,1,2,1,,,,,,,,,,,,,,,,,,,,,1,1,0.0,4.2,1,295
9,Jay Rodriguez,19.0,eng ENG,LW,28-224,21,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,3,6,50.0,0,6,1,0,0,,,,,,,,,,,,,,,,,,,,,3,4,0.0,4.2,1,295
10,Kieran Gibbs,3.0,eng ENG,LB,28-165,90,0,0,0,0,0,0,0,0,49,1,0,0,0.0,0.0,0.0,0,0,29,45,64.4,6,22,2,1,1,,,,,,,,,,,,,,,,,,,,,0,5,0.0,4.2,1,295
11,Matt Phillips,10.0,sct SCO,LW,26-362,69,0,0,0,0,0,0,0,0,26,3,0,2,0.0,0.0,0.0,0,0,10,15,66.7,1,12,1,4,1,,,,,,,,,,,,,,,,,,,,,6,1,0.0,4.2,1,295
12,Oliver Burke,17.0,sct SCO,RW,20-337,82,0,1,0,0,0,0,0,0,57,4,0,1,0.0,0.0,0.1,3,1,35,42,83.3,1,31,2,6,4,,,,,,,,,,,,,,,,,,,,,2,6,0.0,4.2,1,295
13,Salomón Rondón,9.0,ve VEN,FW,28-175,90,1,0,0,0,2,1,0,0,31,1,0,1,0.2,0.2,0.0,1,0,11,19,57.9,3,19,3,2,0,,,,,,,,,,,,,,,,,,,,,0,2,0.0,4.2,1,295
