index,Player,#_x,Nation,Pos_x,Age,Min,Gls,Ast,PK,PKatt,Sh_x,SoT,CrdY_x,CrdR_x,Touches,Tkl_x,Int_x,Blocks_x,xG,npxG,xAG,SCA,GCA,Cmp_x,Att_x,Cmp%_x,PrgP,Carries,PrgC,Att_x,Succ,#_y,Pos_y,Tkl_y,TklW_x,Def 3rd,Mid 3rd,Att 3rd,Tkl_y,Att_y,Tkl%,Lost_x,Blocks_y,Sh_y,Pass,Int_y,Tkl+Int,Clr,Err,#,Pos,CrdY_y,CrdR_y,2CrdY,Fls,Fld,Off,Crs,Int,TklW_y,PKwon,PKcon,OG,Recov,Won,Lost_y,Won%,SoTA,GA,Saves,Save%,PSxG,Cmp_y,Att,Cmp%_y,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,home,game_id
1,Anthony Elanga,21.0,se SWE,"FW,RW",22-294,90,0,0,0,0,2,0,0,0,38,0,0,0,0.1,0.1,0.0,4,0,16,30,53.3,2,22,2,3,1,21.0,"FW,RW",0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,21.0,"FW,RW",0,0,0,0,1,0,7,0,0,0,0,0,1,1,0,100.0,,,,,,,,,,,,,,,,,,,,,0,242
2,Callum Hudson-Odoi,14.0,eng ENG,LW,24-100,23,0,0,0,0,1,1,0,0,25,0,0,0,0.1,0.1,0.0,0,0,20,24,83.3,0,18,3,0,0,14.0,LW,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,14.0,LW,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,242
3,Chris Wood,11.0,nz NZL,FW,33-070,90,1,0,0,0,1,1,0,0,29,0,0,0,0.1,0.1,0.0,2,0,14,18,77.8,2,16,1,0,0,11.0,FW,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,11.0,FW,0,0,0,1,1,0,0,0,0,0,0,0,0,3,7,30.0,,,,,,,,,,,,,,,,,,,,,0,242
4,Danilo,28.0,br BRA,CM,23-292,62,0,0,0,0,0,0,0,0,32,1,1,1,0.0,0.0,0.0,2,1,20,28,71.4,2,10,1,0,0,28.0,CM,1,1,1,0,0,1,1,100.0,0,1,1,0,1,2,0,0,28.0,CM,0,0,0,0,0,0,0,1,1,0,0,0,4,0,1,0.0,,,,,,,,,,,,,,,,,,,,,0,242
5,Elliot Anderson,8.0,eng ENG,"CM,DM",22-101,84,0,0,0,0,1,0,0,0,64,2,2,1,0.0,0.0,0.0,1,0,44,49,89.8,8,32,0,2,1,8.0,"CM,DM",2,1,1,1,0,0,1,0.0,1,1,1,0,2,4,1,0,8.0,"CM,DM",0,0,0,1,3,0,0,2,1,0,0,0,9,1,0,100.0,,,,,,,,,,,,,,,,,,,,,0,242
6,Ibrahim Sangaré,6.0,ci CIV,"DM,CM",27-075,28,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.0,0,0,17,19,89.5,2,11,0,0,0,6.0,"DM,CM",0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,6.0,"DM,CM",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,0,242
7,Jota Silva,20.0,pt POR,DM,25-198,6,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0,20.0,DM,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20.0,DM,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,242
8,Matz Sels,26.0,be BEL,GK,32-355,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,0,0,16,30,53.3,0,18,0,0,0,26.0,GK,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,26.0,GK,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,10.0,2.0,8.0,80.0,3.4,5.0,19.0,26.3,24.0,8.0,62.5,43.0,6.0,66.7,47.8,25.0,0.0,0.0,1.0,15.5,0,242
9,Morato,4.0,br BRA,CB,23-230,67,0,0,0,0,0,0,0,0,44,4,1,1,0.0,0.0,0.0,0,0,30,33,90.9,3,19,0,0,0,4.0,CB,4,2,3,1,0,4,6,66.7,2,1,0,1,1,5,4,0,4.0,CB,0,0,0,1,0,0,0,1,2,0,0,0,6,0,1,0.0,,,,,,,,,,,,,,,,,,,,,0,242
10,Morgan Gibbs-White,10.0,eng ENG,"CM,AM",25-019,90,0,1,0,0,0,0,0,0,59,0,2,0,0.0,0.0,0.1,1,1,42,46,91.3,6,35,3,1,0,10.0,"CM,AM",0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0,10.0,"CM,AM",0,0,0,0,1,0,2,2,0,0,0,0,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,0,242
11,Murillo,5.0,br BRA,CB,22-226,90,0,0,0,0,0,0,0,0,51,1,1,1,0.0,0.0,0.0,0,0,38,40,95.0,4,23,1,1,1,5.0,CB,1,1,0,1,0,0,0,,0,1,1,0,1,2,8,0,5.0,CB,0,0,0,1,0,0,0,1,1,0,0,0,2,4,2,66.7,,,,,,,,,,,,,,,,,,,,,0,242
12,Neco Williams,7.0,wls WAL,"WB,LB",23-308,90,0,0,0,0,3,0,0,0,55,2,0,1,0.1,0.1,0.0,0,0,31,40,77.5,1,28,3,2,1,7.0,"WB,LB",2,2,2,0,0,1,3,33.3,2,1,0,1,0,2,4,0,7.0,"WB,LB",0,0,0,0,2,0,5,0,2,0,0,0,3,1,1,50.0,,,,,,,,,,,,,,,,,,,,,0,242
13,Nikola Milenković,31.0,rs SRB,CB,27-126,90,0,0,0,0,0,0,0,0,47,0,1,0,0.0,0.0,0.0,1,0,34,39,87.2,2,23,0,0,0,31.0,CB,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,31.0,CB,0,0,0,3,0,0,0,1,0,0,0,0,6,4,0,100.0,,,,,,,,,,,,,,,,,,,,,0,242
0,16 Players,,,,,990,4,4,0,0,11,7,0,0,721,10,6,11,1.9,1.9,1.9,19,8,564,618,91.3,40,437,19,28,8,,,10,5,3,7,0,3,4,75.0,1,11,1,10,6,16,20,1,,,0,0,0,5,13,0,13,6,5,0,0,0,38,8,5,61.5,,,,,,,,,,,,,,,,,,,,,1,243
1,Abdukodir Khusanov,45.0,uz UZB,CB,20-352,90,0,0,0,0,0,0,0,0,75,1,0,0,0.0,0.0,0.0,0,0,63,67,94.0,4,39,0,0,0,45.0,CB,1,1,0,1,0,0,0,,0,0,0,0,0,1,5,0,45.0,CB,0,0,0,2,0,0,0,0,1,0,0,0,5,2,0,100.0,,,,,,,,,,,,,,,,,,,,,1,243
2,Ederson,31.0,br BRA,GK,31-182,90,0,1,0,0,0,0,0,0,47,0,0,0,0.0,0.0,0.4,1,1,39,46,84.8,0,34,0,0,0,31.0,GK,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,31.0,GK,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,1.0,0.0,1.0,100.0,0.4,7.0,13.0,53.8,43.0,2.0,30.2,35.7,3.0,0.0,22.0,12.0,0.0,0.0,2.0,19.7,1,243
3,Erling Haaland,9.0,no NOR,FW,24-209,86,0,1,0,0,2,1,0,0,21,0,0,2,0.2,0.2,0.6,2,1,6,10,60.0,1,11,1,2,0,9.0,FW,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,9.0,FW,0,0,0,2,0,0,0,0,0,0,0,0,1,2,2,50.0,,,,,,,,,,,,,,,,,,,,,1,243
4,James Mcatee,87.0,eng ENG,"AM,FW",22-120,15,1,0,0,0,1,1,0,0,7,1,0,0,0.6,0.6,0.0,0,0,4,5,80.0,0,5,0,0,0,87.0,"AM,FW",1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,87.0,"AM,FW",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,243
5,Jeremy Doku,11.0,be BEL,LW,22-264,15,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.1,2,0,9,10,90.0,1,12,2,2,1,11.0,LW,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11.0,LW,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,1,243
6,John Stones,5.0,eng ENG,CB,30-263,90,0,0,0,0,0,0,0,0,58,1,1,1,0.0,0.0,0.0,0,0,46,49,93.9,1,39,0,1,1,5.0,CB,1,0,1,0,0,1,1,100.0,0,1,1,0,1,2,5,0,5.0,CB,0,0,0,0,1,0,0,1,0,0,0,0,3,1,0,100.0,,,,,,,,,,,,,,,,,,,,,1,243
7,Joško Gvardiol,24.0,hr CRO,LB,23-023,86,0,0,0,0,0,0,0,0,65,2,0,2,0.0,0.0,0.0,2,1,47,58,81.0,2,39,1,3,1,24.0,LB,2,2,1,1,0,0,0,,0,2,0,2,0,2,2,1,24.0,LB,0,0,0,0,1,0,1,0,2,0,0,0,4,2,1,66.7,,,,,,,,,,,,,,,,,,,,,1,243
8,Mateo Kovačić,8.0,hr CRO,DM,30-285,4,0,0,0,0,0,0,0,0,8,0,2,0,0.0,0.0,0.0,0,0,6,6,100.0,1,3,0,0,0,8.0,DM,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0,8.0,DM,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,243
9,Matheus Nunes,27.0,pt POR,AM,26-172,4,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,1,0,0,0,27.0,AM,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,27.0,AM,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,1,243
10,Nico O’Reilly,75.0,eng ENG,LB,19-331,4,0,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.0,0,0,6,6,100.0,0,3,0,1,1,75.0,LB,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,75.0,LB,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,1,243
11,Nicolás González,14.0,es ESP,DM,23-043,90,0,0,0,0,0,0,0,0,112,3,1,2,0.0,0.0,0.0,1,0,100,103,97.1,6,65,1,0,0,14.0,DM,3,0,1,2,0,1,1,100.0,0,2,0,2,1,4,0,0,14.0,DM,0,0,0,0,1,0,0,1,0,0,0,0,4,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1,243
12,Omar Marmoush,7.0,eg EGY,LW,26-008,75,3,0,0,0,4,3,0,0,35,0,2,0,0.7,0.7,0.0,0,0,17,21,81.0,5,22,2,2,0,7.0,LW,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,1,0,7.0,LW,0,0,0,1,3,0,5,2,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,1,243
13,Phil Foden,47.0,eng ENG,AM,24-263,75,0,0,0,0,1,0,0,0,51,0,0,0,0.0,0.0,0.5,4,1,37,42,88.1,4,29,4,4,1,47.0,AM,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,47.0,AM,0,0,0,0,1,0,4,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,1,243
14,Rico Lewis,82.0,eng ENG,RB,20-086,90,0,0,0,0,0,0,0,0,76,0,0,3,0.0,0.0,0.0,0,0,64,69,92.8,6,38,2,2,0,82.0,RB,0,0,0,0,0,0,0,,0,3,0,3,0,0,4,0,82.0,RB,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,1,243
15,Sávio,26.0,br BRA,RW,20-311,90,0,1,0,0,3,2,0,0,61,1,0,0,0.4,0.4,0.2,3,2,39,43,90.7,1,43,5,10,3,26.0,RW,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,26.0,RW,0,0,0,0,2,0,2,0,1,0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,1,243
0,16 Players,,,,,990,0,0,0,0,3,1,1,0,482,26,7,9,0.5,0.5,0.5,5,0,319,395,80.8,23,241,11,5,1,,,26,15,15,11,0,17,25,68.0,8,9,2,7,7,33,21,1,,,1,0,0,13,5,3,14,7,15,0,0,0,32,5,8,38.5,,,,,,,,,,,,,,,,,,,,,0,243
1,Alexander Isak,14.0,se SWE,"FW,LW",25-147,89,0,0,0,0,1,0,0,0,23,0,1,1,0.0,0.0,0.0,0,0,10,15,66.7,1,7,4,0,0,14.0,"FW,LW",0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,1,0,14.0,"FW,LW",0,0,0,0,0,0,0,1,0,0,0,0,4,1,2,33.3,,,,,,,,,,,,,,,,,,,,,0,243
2,Anthony Gordon,10.0,eng ENG,LW,23-357,72,0,0,0,0,0,0,0,0,28,2,0,0,0.0,0.0,0.0,0,0,14,22,63.6,2,15,2,1,0,10.0,LW,2,1,1,1,0,2,4,50.0,2,0,0,0,0,2,0,0,10.0,LW,0,0,0,0,1,2,5,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,243
3,Bruno Guimarães,39.0,br BRA,"RM,LM",27-091,71,0,0,0,0,1,0,1,0,32,3,0,1,0.0,0.0,0.0,0,0,18,27,66.7,5,20,0,1,0,39.0,"RM,LM",3,3,3,0,0,1,2,50.0,1,1,0,1,0,3,0,0,39.0,"RM,LM",1,0,0,1,1,1,0,0,3,0,0,0,5,1,0,100.0,,,,,,,,,,,,,,,,,,,,,0,243
4,Callum Wilson,9.0,eng ENG,FW,32-354,18,0,0,0,0,0,0,0,0,3,0,0,1,0.0,0.0,0.0,0,0,2,2,100.0,0,0,0,0,0,9.0,FW,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,9.0,FW,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,243
5,Dan Burn,33.0,eng ENG,CB,32-282,90,0,0,0,0,0,0,0,0,56,3,1,0,0.0,0.0,0.0,0,0,37,45,82.2,0,31,0,0,0,33.0,CB,3,1,1,2,0,2,2,100.0,0,0,0,0,1,4,6,1,33.0,CB,0,0,0,1,0,0,0,1,1,0,0,0,1,1,2,33.3,,,,,,,,,,,,,,,,,,,,,0,243
6,Emil Krafth,17.0,se SWE,CB,30-197,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,1,0,0,0,17.0,CB,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,17.0,CB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,243
7,Fabian Schär,5.0,ch SUI,CB,33-057,90,0,0,0,0,0,0,0,0,58,2,2,1,0.0,0.0,0.0,0,0,40,46,87.0,1,31,0,0,0,5.0,CB,2,1,1,1,0,2,4,50.0,2,1,0,1,2,4,6,0,5.0,CB,0,0,0,2,0,0,0,2,1,0,0,0,1,0,3,0.0,,,,,,,,,,,,,,,,,,,,,0,243
8,Jacob Murphy,23.0,eng ENG,"RW,AM",29-357,90,0,0,0,0,0,0,0,0,32,1,0,2,0.0,0.0,0.0,0,0,16,25,64.0,0,18,3,0,0,23.0,"RW,AM",1,1,1,0,0,1,1,100.0,0,2,0,2,0,1,1,0,23.0,"RW,AM",0,0,0,0,0,0,3,0,1,0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,0,243
9,Joe Willock,28.0,eng ENG,LM,25-179,45,0,0,0,0,0,0,0,0,21,2,1,0,0.0,0.0,0.0,1,0,10,14,71.4,1,9,0,1,0,28.0,LM,2,1,2,0,0,2,2,100.0,0,0,0,0,1,3,1,0,28.0,LM,0,0,0,1,0,0,1,1,1,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,0,243
10,Kieran Trippier,2.0,eng ENG,RB,34-149,45,0,0,0,0,0,0,0,0,27,0,1,0,0.0,0.0,0.0,1,0,21,24,87.5,1,7,0,0,0,2.0,RB,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,2.0,RB,0,0,0,2,0,0,2,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,243
11,Lewis Hall,20.0,eng ENG,"LB,WB",20-160,90,0,0,0,0,0,0,0,0,59,7,0,0,0.0,0.0,0.4,2,0,42,52,80.8,5,20,0,0,0,20.0,"LB,WB",7,3,4,3,0,3,4,75.0,1,0,0,0,0,7,0,0,20.0,"LB,WB",0,0,0,1,1,0,3,0,3,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,0,243
12,Lewis Miley,67.0,eng ENG,"RM,CM",18-290,45,0,0,0,0,1,1,0,0,20,2,0,0,0.4,0.4,0.0,0,0,11,14,78.6,1,13,0,1,0,67.0,"RM,CM",2,2,0,2,0,1,1,100.0,0,0,0,0,0,2,1,0,67.0,"RM,CM",0,0,0,0,1,0,0,0,2,0,0,0,3,1,0,100.0,,,,,,,,,,,,,,,,,,,,,0,243
13,Martin Dúbravka,1.0,sk SVK,GK,36-031,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,0,0,32,38,84.2,0,26,0,0,0,1.0,GK,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,1.0,GK,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0,7.0,4.0,3.0,42.9,2.8,2.0,6.0,33.3,34.0,10.0,5.9,23.7,4.0,100.0,57.3,10.0,2.0,20.0,3.0,17.8,0,243
14,Sandro Tonali,8.0,it ITA,CM,24-283,90,0,0,0,0,0,0,0,0,45,3,0,1,0.0,0.0,0.0,0,0,35,39,89.7,5,25,0,0,0,8.0,CM,3,1,1,2,0,3,3,100.0,0,1,0,1,0,3,1,0,8.0,CM,0,0,0,3,1,0,0,0,1,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,0,243
15,Sean Longstaff,36.0,eng ENG,"LM,AM",27-108,19,0,0,0,0,0,0,0,0,5,0,1,1,0.0,0.0,0.0,0,0,4,4,100.0,0,4,0,0,0,36.0,"LM,AM",0,0,0,0,0,0,0,,0,1,1,0,1,1,0,0,36.0,"LM,AM",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,243
0,16 Players,,,,,990,1,1,0,0,11,4,1,0,556,27,11,10,0.8,0.8,0.8,22,2,325,423,76.8,34,226,21,22,15,,,27,18,13,10,4,14,24,58.3,10,10,4,6,11,38,28,0,,,1,0,0,13,15,0,20,11,18,0,0,0,48,22,14,61.1,,,,,,,,,,,,,,,,,,,,,1,244
1,Aaron Ramsdale,30.0,eng ENG,GK,26-277,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,27,37,73.0,0,17,0,0,0,30.0,GK,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30.0,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7.0,3.0,4.0,57.1,2.6,13.0,23.0,56.5,30.0,1.0,56.7,42.1,7.0,85.7,63.7,14.0,0.0,0.0,0.0,,1,244
2,Cameron Archer,19.0,eng ENG,AM,23-209,6,0,0,0,0,1,1,0,0,8,1,0,0,0.3,0.3,0.0,0,0,2,3,66.7,0,7,0,1,0,19.0,AM,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,19.0,AM,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,1,244
3,James Bree,14.0,eng ENG,CB,27-127,90,0,0,0,0,1,0,0,0,39,1,1,0,0.0,0.0,0.0,2,0,25,32,78.1,3,10,0,0,0,14.0,CB,1,1,0,1,0,1,3,33.3,2,0,0,0,1,2,1,0,14.0,CB,0,0,0,1,1,0,2,1,1,0,0,0,4,1,1,50.0,,,,,,,,,,,,,,,,,,,,,1,244
4,Jan Bednarek,35.0,pl POL,CB,28-309,90,0,0,0,0,0,0,0,0,59,3,8,2,0.0,0.0,0.0,0,0,27,35,77.1,4,15,0,0,0,35.0,CB,3,2,2,1,0,2,2,100.0,0,2,0,2,8,11,11,0,35.0,CB,0,0,0,1,1,0,0,8,2,0,0,0,6,8,1,88.9,,,,,,,,,,,,,,,,,,,,,1,244
5,Joe Aribo,7.0,ng NGA,"CM,CB",28-209,84,0,0,0,0,0,0,0,0,50,6,0,0,0.0,0.0,0.0,1,1,41,44,93.2,3,29,2,2,2,7.0,"CM,CB",6,6,2,3,1,3,5,60.0,2,0,0,0,0,6,1,0,7.0,"CM,CB",0,0,0,1,2,0,0,0,6,0,0,0,7,2,0,100.0,,,,,,,,,,,,,,,,,,,,,1,244
6,Kamaldeen Sulemana,20.0,gh GHA,"FW,AM",23-000,84,1,0,0,0,5,2,0,0,43,1,0,2,0.3,0.3,0.0,3,0,19,30,63.3,1,23,4,4,3,20.0,"FW,AM",1,1,1,0,0,0,0,,0,2,0,2,0,1,1,0,20.0,"FW,AM",0,0,0,2,3,0,2,0,1,0,0,0,3,1,0,100.0,,,,,,,,,,,,,,,,,,,,,1,244
7,Kyle Walker-Peters,2.0,eng ENG,WB,27-308,90,0,0,0,0,0,0,0,0,55,2,1,3,0.0,0.0,0.0,2,0,29,41,70.7,3,21,2,3,3,2.0,WB,2,1,1,1,0,2,3,66.7,1,3,2,1,1,3,5,0,2.0,WB,0,0,0,0,0,0,4,1,1,0,0,0,4,1,3,25.0,,,,,,,,,,,,,,,,,,,,,1,244
8,Lesley Ugochukwu,26.0,fr FRA,CM,20-326,45,0,0,0,0,1,0,0,0,31,0,0,1,0.0,0.0,0.2,3,0,24,28,85.7,3,14,2,1,1,26.0,CM,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,26.0,CM,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,50.0,,,,,,,,,,,,,,,,,,,,,1,244
9,Mateus Fernandes,18.0,pt POR,"AM,CM",20-220,90,0,0,0,0,0,0,0,0,44,4,0,0,0.0,0.0,0.0,2,0,26,36,72.2,6,17,5,4,3,18.0,"AM,CM",4,2,2,1,1,3,3,100.0,0,0,0,0,0,4,0,0,18.0,"AM,CM",0,0,0,1,3,0,3,0,2,0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,1,244
10,Nathan Wood-Gordon,15.0,eng ENG,CB,22-260,45,0,0,0,0,0,0,0,0,23,1,0,0,0.0,0.0,0.0,0,0,17,21,81.0,1,10,0,0,0,15.0,CB,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,15.0,CB,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,100.0,,,,,,,,,,,,,,,,,,,,,1,244
11,Paul Onuachu,32.0,ng NGA,FW,30-263,90,0,1,0,0,2,0,0,0,42,0,0,0,0.1,0.1,0.2,1,1,17,26,65.4,2,18,1,4,0,32.0,FW,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,32.0,FW,0,0,0,2,0,0,0,0,0,0,0,0,1,6,4,60.0,,,,,,,,,,,,,,,,,,,,,1,244
12,Ryan Manning,3.0,ie IRL,CB,28-246,6,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.3,1,0,4,6,66.7,0,3,0,0,0,3.0,CB,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3.0,CB,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,1,244
13,Tyler Dibling,33.0,eng ENG,AM,18-340,35,0,0,0,0,0,0,0,0,13,1,0,0,0.0,0.0,0.0,5,0,9,9,100.0,2,6,2,2,2,33.0,AM,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,33.0,AM,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0.0,,,,,,,,,,,,,,,,,,,,,1,244
14,Welington,34.0,br BRA,WB,23-362,45,0,0,0,0,0,0,0,0,23,3,0,2,0.0,0.0,0.0,0,0,11,12,91.7,2,5,0,1,1,34.0,WB,3,1,1,1,1,2,2,100.0,0,2,1,1,0,3,4,0,34.0,WB,0,0,0,1,1,0,1,0,1,0,0,0,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1,244
15,William Smallbone,8.0,ie IRL,CM,24-360,55,0,0,0,0,0,0,1,0,44,3,1,0,0.0,0.0,0.0,1,0,29,37,78.4,3,18,1,0,0,8.0,CM,3,2,1,1,1,1,2,50.0,1,0,0,0,1,4,1,0,8.0,CM,1,0,0,2,1,0,3,1,2,0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,1,244
0,15 Players,,,,,990,3,3,0,0,14,7,3,0,658,16,9,14,1.2,1.2,1.1,25,5,426,531,80.2,34,401,13,24,10,,,16,7,9,3,4,7,22,31.8,15,14,4,10,9,25,26,0,,,3,0,0,15,13,0,18,9,7,0,0,0,42,14,22,38.9,,,,,,,,,,,,,,,,,,,,,0,244
1,Alex Scott,8.0,eng ENG,"AM,DM",21-178,14,0,0,0,0,1,0,0,0,18,1,0,0,0.0,0.0,0.0,2,1,13,13,100.0,4,12,0,1,0,8.0,"AM,DM",1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,8.0,"AM,DM",0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,244
2,Antoine Semenyo,24.0,gh GHA,LW,25-039,90,0,1,0,0,1,1,1,0,43,0,0,1,0.2,0.2,0.2,8,2,21,31,67.7,1,30,3,7,5,24.0,LW,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,2,0,24.0,LW,1,0,0,2,1,0,1,0,0,0,0,0,0,3,3,50.0,,,,,,,,,,,,,,,,,,,,,0,244
3,Dango Ouattara,11.0,bf BFA,FW,23-004,87,1,0,0,0,4,2,0,0,27,1,0,0,0.6,0.6,0.0,2,0,10,15,66.7,0,22,2,2,0,11.0,FW,1,0,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0,11.0,FW,0,0,0,1,1,0,1,0,0,0,0,0,7,0,7,0.0,,,,,,,,,,,,,,,,,,,,,0,244
4,Daniel Jebbison,21.0,ca CAN,FW,21-186,3,0,0,0,0,0,0,0,0,12,1,0,0,0.0,0.0,0.0,0,0,6,6,100.0,1,4,0,1,1,21.0,FW,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,21.0,FW,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,0,244
5,David Brooks,7.0,wls WAL,RW,27-222,66,0,0,0,0,1,0,0,0,36,2,0,2,0.0,0.0,0.0,0,0,20,26,76.9,0,21,1,5,0,7.0,RW,2,2,1,0,1,0,1,0.0,1,2,0,2,0,2,0,0,7.0,RW,0,0,0,0,2,0,2,0,2,0,0,0,4,1,0,100.0,,,,,,,,,,,,,,,,,,,,,0,244
6,Dean Huijsen,2.0,es ESP,CB,19-307,90,0,0,0,0,0,0,0,0,85,0,2,0,0.0,0.0,0.0,1,0,58,74,78.4,2,55,1,1,0,2.0,CB,0,0,0,0,0,0,0,,0,0,0,0,2,2,6,0,2.0,CB,0,0,0,0,2,0,1,2,0,0,0,0,4,4,3,57.1,,,,,,,,,,,,,,,,,,,,,0,244
7,Illia Zabarnyi,27.0,ua UKR,CB,22-167,90,0,0,0,0,0,0,0,0,62,0,4,2,0.0,0.0,0.0,0,0,44,47,93.6,1,43,0,0,0,27.0,CB,0,0,0,0,0,0,0,,0,2,1,1,4,4,6,0,27.0,CB,0,0,0,0,1,0,0,4,0,0,0,0,3,0,3,0.0,,,,,,,,,,,,,,,,,,,,,0,244
